"source","target","weight"
"spence,alan","tian,maoxi",1
"spence,alan","zini,alessandro",1
"spence,alan","cocchi,daniela",2
"caan,woody","strelec,lubos",1
"caan,woody","vanderweele,tylerj.",1
"caan,woody","tian,maoxi",1
"caan,woody","zini,alessandro",1
"caan,woody","cocchi,daniela",2
"strelec,lubos","vanderweele,tylerj.",1
"strelec,lubos","tian,maoxi",1
"strelec,lubos","zini,alessandro",1
"strelec,lubos","cocchi,daniela",2
"strelec,lubos","torsney,b",1
"strelec,lubos","rodriguez-cortes,franciscoj.",1
"strelec,lubos","cornford,d",1
"strelec,lubos","critchley,f",1
"strelec,lubos","gonzalez,jonatana.",1
"strelec,lubos","desousabuenofilho,juliosilvio",1
"strelec,lubos","stone,mervyn",1
"strelec,lubos","lu,lu",1
"strelec,lubos","manteinga,wenceslaogonzalez",1
"strelec,lubos","muller,wernerg.",1
"strelec,lubos","notz,william",1
"strelec,lubos","stillman,eleanor",1
"strelec,lubos","waite,timothy",1
"strelec,lubos","woods,davidc.",1
"strelec,lubos","brien,chris",1
"strelec,lubos","ceyhan,elvan",1
"strelec,lubos","chatfield,marionj.",1
"vanderweele,tylerj.","tian,maoxi",1
"vanderweele,tylerj.","zini,alessandro",1
"vanderweele,tylerj.","cocchi,daniela",2
"tian,maoxi","zini,alessandro",1
"tian,maoxi","cocchi,daniela",2
"zini,alessandro","cocchi,daniela",2
"zini,alessandro","ashby,deborah",1
"zini,alessandro","grant,robert",1
"zini,alessandro","eames,margaret",1
"zini,alessandro","fotheringham,james",1
"zini,alessandro","alonsomalaver,carlos",1
"zini,alessandro","gemmell,j.campbell",1
"zini,alessandro","king,thomas",1
"zini,alessandro","riani,m.",1
"zini,alessandro","kvaloy,janterje",1
"zini,alessandro","jacques,richardm.",1
"zini,alessandro","maheswaran,ravi",1
"zini,alessandro","nicholl,jon",1
"zini,alessandro","morton,tony",1
"zini,alessandro","playford,geoffrey",1
"zini,alessandro","smith,ian",1
"zini,alessandro","stein,alfred",1
"zini,alessandro","caan,woody",1
"zini,alessandro","ugarte,md",1
"zini,alessandro","campbell,michaelj.",1
"zini,alessandro","dimairo,munyaradzi",1
"zini,alessandro","julious,stevena.",1
"zini,alessandro","posch,martin",1
"zini,alessandro","rodriguez-cortes,franciscoj.",1
"zini,alessandro","roes,kitc.b.",1
"zini,alessandro","lewis,roger",1
"zini,alessandro","sverdlov,oleksandr",1
"zini,alessandro","burman,carl-fredrik",1
"zini,alessandro","coad,ds",1
"zini,alessandro","chacon,je",1
"zini,alessandro","d'ercole,roberto",1
"cocchi,daniela","cocchi,daniela",1
"ashby,deborah","grant,robert",1
"ashby,deborah","eames,margaret",1
"ashby,deborah","fotheringham,james",1
"ashby,deborah","alonsomalaver,carlos",1
"ashby,deborah","gemmell,j.campbell",1
"ashby,deborah","king,thomas",1
"ashby,deborah","riani,m.",1
"ashby,deborah","kvaloy,janterje",1
"ashby,deborah","jacques,richardm.",1
"ashby,deborah","maheswaran,ravi",1
"ashby,deborah","nicholl,jon",1
"ashby,deborah","morton,tony",1
"ashby,deborah","playford,geoffrey",1
"ashby,deborah","smith,ian",1
"ashby,deborah","stein,alfred",1
"ashby,deborah","caan,woody",1
"ashby,deborah","ugarte,md",1
"ashby,deborah","campbell,michaelj.",1
"ashby,deborah","chacon,je",1
"grant,robert","eames,margaret",1
"grant,robert","fotheringham,james",1
"grant,robert","alonsomalaver,carlos",1
"grant,robert","gemmell,j.campbell",1
"grant,robert","king,thomas",1
"grant,robert","riani,m.",1
"grant,robert","kvaloy,janterje",1
"grant,robert","jacques,richardm.",1
"grant,robert","maheswaran,ravi",1
"grant,robert","nicholl,jon",1
"grant,robert","morton,tony",1
"grant,robert","playford,geoffrey",1
"grant,robert","smith,ian",1
"grant,robert","stein,alfred",1
"grant,robert","caan,woody",1
"grant,robert","ugarte,md",1
"grant,robert","campbell,michaelj.",1
"grant,robert","chacon,je",1
"eames,margaret","fotheringham,james",1
"eames,margaret","alonsomalaver,carlos",1
"eames,margaret","gemmell,j.campbell",1
"eames,margaret","king,thomas",1
"eames,margaret","riani,m.",1
"eames,margaret","kvaloy,janterje",1
"eames,margaret","jacques,richardm.",1
"eames,margaret","maheswaran,ravi",1
"eames,margaret","nicholl,jon",1
"eames,margaret","morton,tony",1
"eames,margaret","playford,geoffrey",1
"eames,margaret","smith,ian",1
"eames,margaret","stein,alfred",1
"eames,margaret","caan,woody",1
"eames,margaret","ugarte,md",1
"eames,margaret","campbell,michaelj.",1
"eames,margaret","chacon,je",1
"fotheringham,james","alonsomalaver,carlos",1
"fotheringham,james","gemmell,j.campbell",1
"fotheringham,james","king,thomas",1
"fotheringham,james","riani,m.",1
"fotheringham,james","kvaloy,janterje",1
"fotheringham,james","jacques,richardm.",1
"fotheringham,james","maheswaran,ravi",1
"fotheringham,james","nicholl,jon",1
"fotheringham,james","morton,tony",1
"fotheringham,james","playford,geoffrey",1
"fotheringham,james","smith,ian",1
"fotheringham,james","stein,alfred",1
"fotheringham,james","caan,woody",1
"fotheringham,james","ugarte,md",1
"fotheringham,james","campbell,michaelj.",1
"fotheringham,james","chacon,je",1
"alonsomalaver,carlos","gemmell,j.campbell",1
"alonsomalaver,carlos","king,thomas",1
"alonsomalaver,carlos","riani,m.",1
"alonsomalaver,carlos","kvaloy,janterje",1
"alonsomalaver,carlos","jacques,richardm.",1
"alonsomalaver,carlos","maheswaran,ravi",1
"alonsomalaver,carlos","nicholl,jon",1
"alonsomalaver,carlos","morton,tony",1
"alonsomalaver,carlos","playford,geoffrey",1
"alonsomalaver,carlos","smith,ian",1
"alonsomalaver,carlos","stein,alfred",1
"alonsomalaver,carlos","caan,woody",1
"alonsomalaver,carlos","ugarte,md",1
"alonsomalaver,carlos","campbell,michaelj.",1
"alonsomalaver,carlos","chacon,je",1
"gemmell,j.campbell","king,thomas",1
"gemmell,j.campbell","riani,m.",1
"gemmell,j.campbell","kvaloy,janterje",1
"gemmell,j.campbell","jacques,richardm.",1
"gemmell,j.campbell","maheswaran,ravi",1
"gemmell,j.campbell","nicholl,jon",1
"gemmell,j.campbell","morton,tony",1
"gemmell,j.campbell","playford,geoffrey",1
"gemmell,j.campbell","smith,ian",1
"gemmell,j.campbell","stein,alfred",1
"gemmell,j.campbell","caan,woody",1
"gemmell,j.campbell","ugarte,md",1
"gemmell,j.campbell","campbell,michaelj.",1
"gemmell,j.campbell","chacon,je",1
"king,thomas","riani,m.",1
"king,thomas","kvaloy,janterje",1
"king,thomas","jacques,richardm.",1
"king,thomas","maheswaran,ravi",1
"king,thomas","nicholl,jon",1
"king,thomas","morton,tony",1
"king,thomas","playford,geoffrey",1
"king,thomas","smith,ian",1
"king,thomas","stein,alfred",1
"king,thomas","caan,woody",1
"king,thomas","ugarte,md",1
"king,thomas","campbell,michaelj.",1
"king,thomas","chacon,je",1
"riani,m.","kvaloy,janterje",1
"riani,m.","jacques,richardm.",1
"riani,m.","maheswaran,ravi",1
"riani,m.","nicholl,jon",1
"riani,m.","morton,tony",1
"riani,m.","playford,geoffrey",1
"riani,m.","smith,ian",1
"riani,m.","stein,alfred",1
"riani,m.","caan,woody",1
"riani,m.","ugarte,md",1
"riani,m.","campbell,michaelj.",1
"riani,m.","chacon,je",1
"kvaloy,janterje","jacques,richardm.",1
"kvaloy,janterje","maheswaran,ravi",1
"kvaloy,janterje","nicholl,jon",1
"kvaloy,janterje","morton,tony",1
"kvaloy,janterje","playford,geoffrey",1
"kvaloy,janterje","smith,ian",1
"kvaloy,janterje","stein,alfred",1
"kvaloy,janterje","caan,woody",1
"kvaloy,janterje","ugarte,md",1
"kvaloy,janterje","campbell,michaelj.",1
"kvaloy,janterje","chacon,je",1
"jacques,richardm.","maheswaran,ravi",1
"jacques,richardm.","nicholl,jon",1
"jacques,richardm.","morton,tony",1
"jacques,richardm.","playford,geoffrey",1
"jacques,richardm.","smith,ian",1
"jacques,richardm.","stein,alfred",1
"jacques,richardm.","caan,woody",1
"jacques,richardm.","ugarte,md",1
"jacques,richardm.","campbell,michaelj.",1
"jacques,richardm.","chacon,je",1
"maheswaran,ravi","nicholl,jon",1
"maheswaran,ravi","morton,tony",1
"maheswaran,ravi","playford,geoffrey",1
"maheswaran,ravi","smith,ian",1
"maheswaran,ravi","stein,alfred",1
"maheswaran,ravi","caan,woody",1
"maheswaran,ravi","ugarte,md",1
"maheswaran,ravi","campbell,michaelj.",1
"maheswaran,ravi","chacon,je",1
"nicholl,jon","morton,tony",1
"nicholl,jon","playford,geoffrey",1
"nicholl,jon","smith,ian",1
"nicholl,jon","stein,alfred",1
"nicholl,jon","caan,woody",1
"nicholl,jon","ugarte,md",1
"nicholl,jon","campbell,michaelj.",1
"nicholl,jon","chacon,je",1
"morton,tony","playford,geoffrey",1
"morton,tony","smith,ian",1
"morton,tony","stein,alfred",1
"morton,tony","caan,woody",1
"morton,tony","ugarte,md",1
"morton,tony","campbell,michaelj.",1
"morton,tony","chacon,je",1
"playford,geoffrey","smith,ian",1
"playford,geoffrey","stein,alfred",1
"playford,geoffrey","caan,woody",1
"playford,geoffrey","ugarte,md",1
"playford,geoffrey","campbell,michaelj.",1
"playford,geoffrey","chacon,je",1
"smith,ian","stein,alfred",1
"smith,ian","caan,woody",1
"smith,ian","ugarte,md",1
"smith,ian","campbell,michaelj.",1
"smith,ian","chacon,je",1
"stein,alfred","caan,woody",1
"stein,alfred","ugarte,md",1
"stein,alfred","campbell,michaelj.",1
"stein,alfred","chacon,je",1
"caan,woody","ugarte,md",1
"caan,woody","campbell,michaelj.",1
"caan,woody","chacon,je",1
"ugarte,md","campbell,michaelj.",1
"ugarte,md","chacon,je",1
"campbell,michaelj.","chacon,je",1
"smith,pwf","chatfield,c",1
"smith,pwf","curnow,rn",1
"smith,pwf","torsney,b",2
"smith,pwf","liao,tf",1
"smith,pwf","henderson,n",1
"smith,pwf","iwasaki,m",1
"smith,pwf","fearnside,a",1
"smith,pwf","loconte,r",1
"smith,pwf","parker,h",2
"smith,pwf","onabid,m",1
"smith,pwf","pritchard,g",1
"smith,pwf","sharif,m",1
"smith,pwf","barry,s",1
"smith,pwf","miller,j",1
"smith,pwf","recchia,a",1
"smith,pwf","zhu,xm",1
"smith,pwf","weir,j",1
"smith,pwf","dawid,ap",1
"chatfield,c","curnow,rn",1
"chatfield,c","torsney,b",1
"chatfield,c","liao,tf",1
"chatfield,c","henderson,n",1
"chatfield,c","iwasaki,m",1
"chatfield,c","fearnside,a",1
"chatfield,c","loconte,r",1
"chatfield,c","parker,h",2
"chatfield,c","onabid,m",1
"chatfield,c","pritchard,g",1
"chatfield,c","sharif,m",1
"chatfield,c","barry,s",1
"chatfield,c","miller,j",1
"chatfield,c","recchia,a",1
"chatfield,c","zhu,xm",1
"chatfield,c","weir,j",1
"chatfield,c","dawid,ap",1
"bowman,a.w.","yang,lj",1
"bowman,a.w.","velilla,s",1
"bowman,a.w.","zhang,wy",1
"bowman,a.w.","schoff,jr",1
"bowman,a.w.","critchley,f",1
"bowman,a.w.","chan,ks",1
"bowman,a.w.","cizek,p.",1
"bowman,a.w.","cook,rd",1
"bowman,a.w.","cui,hj",1
"curnow,rn","torsney,b",2
"curnow,rn","liao,tf",1
"curnow,rn","henderson,n",1
"curnow,rn","iwasaki,m",1
"curnow,rn","fearnside,a",1
"curnow,rn","loconte,r",1
"curnow,rn","parker,h",2
"curnow,rn","onabid,m",1
"curnow,rn","pritchard,g",1
"curnow,rn","sharif,m",1
"curnow,rn","barry,s",1
"curnow,rn","miller,j",1
"curnow,rn","recchia,a",1
"curnow,rn","zhu,xm",1
"curnow,rn","weir,j",1
"curnow,rn","dawid,ap",1
"torsney,b","liao,tf",1
"torsney,b","henderson,n",1
"torsney,b","iwasaki,m",1
"torsney,b","fearnside,a",2
"torsney,b","loconte,r",1
"torsney,b","parker,h",2
"torsney,b","onabid,m",1
"torsney,b","pritchard,g",1
"torsney,b","sharif,m",1
"torsney,b","barry,s",1
"torsney,b","miller,j",1
"torsney,b","recchia,a",1
"torsney,b","zhu,xm",1
"torsney,b","weir,j",1
"torsney,b","rodriguez-cortes,franciscoj.",1
"torsney,b","cornford,d",1
"torsney,b","critchley,f",1
"torsney,b","gonzalez,jonatana.",1
"torsney,b","desousabuenofilho,juliosilvio",1
"torsney,b","stone,mervyn",1
"torsney,b","lu,lu",1
"torsney,b","manteinga,wenceslaogonzalez",1
"torsney,b","muller,wernerg.",1
"torsney,b","notz,william",1
"torsney,b","stillman,eleanor",1
"torsney,b","waite,timothy",1
"torsney,b","woods,davidc.",1
"torsney,b","brien,chris",1
"torsney,b","ceyhan,elvan",1
"torsney,b","chatfield,marionj.",1
"torsney,b","dawid,ap",1
"kendall,ws","kent,jt",1
"kendall,ws","ball,f",1
"kendall,ws","dryden,i",1
"kendall,ws","golalizadeh,m",1
"kendall,ws","genon-catalot,v",1
"kendall,ws","kalogeropoulos,k",1
"kendall,ws","kessler,m",1
"kendall,ws","kluppelberg,c",1
"kendall,ws","kunsch,hr",1
"kendall,ws","lyons,tj",1
"kendall,ws","mamon,r",1
"kendall,ws","moller,j",1
"kendall,ws","doucet,a",1
"kendall,ws","rowlingson,b",1
"kendall,ws","chopin,n",1
"kendall,ws","connor,sb",1
"kendall,ws","casella,b",1
"kendall,ws","bingham,nh",1
"kendall,ws","clifford,p",1
"kendall,ws","yu,km",1
"kendall,ws","pasquali,s",1
"kendall,ws","ruggeri,f",1
"kendall,ws","pavlopoulos,h",1
"kendall,ws","robert,cp",1
"kendall,ws","rousset,m",1
"kendall,ws","stramer,o",1
"kendall,ws","crisan,d",1
"kent,jt","ball,f",1
"kent,jt","dryden,i",1
"kent,jt","golalizadeh,m",1
"kent,jt","genon-catalot,v",1
"kent,jt","kalogeropoulos,k",1
"kent,jt","kessler,m",1
"kent,jt","kluppelberg,c",1
"kent,jt","kunsch,hr",1
"kent,jt","lyons,tj",1
"kent,jt","mamon,r",1
"kent,jt","moller,j",1
"kent,jt","doucet,a",1
"kent,jt","rowlingson,b",1
"kent,jt","chopin,n",1
"kent,jt","connor,sb",1
"kent,jt","casella,b",1
"kent,jt","bingham,nh",1
"kent,jt","clifford,p",1
"kent,jt","yu,km",1
"kent,jt","pasquali,s",1
"kent,jt","ruggeri,f",1
"kent,jt","pavlopoulos,h",1
"kent,jt","robert,cp",1
"kent,jt","rousset,m",1
"kent,jt","stramer,o",1
"kent,jt","crisan,d",1
"ball,f","dryden,i",1
"ball,f","golalizadeh,m",1
"ball,f","genon-catalot,v",1
"ball,f","kalogeropoulos,k",1
"ball,f","kessler,m",1
"ball,f","kluppelberg,c",1
"ball,f","kunsch,hr",1
"ball,f","lyons,tj",1
"ball,f","mamon,r",1
"ball,f","moller,j",1
"ball,f","doucet,a",1
"ball,f","rowlingson,b",1
"ball,f","chopin,n",1
"ball,f","connor,sb",1
"ball,f","casella,b",1
"ball,f","bingham,nh",1
"ball,f","clifford,p",1
"ball,f","yu,km",1
"ball,f","pasquali,s",1
"ball,f","ruggeri,f",1
"ball,f","pavlopoulos,h",1
"ball,f","robert,cp",1
"ball,f","rousset,m",1
"ball,f","stramer,o",1
"ball,f","crisan,d",1
"dryden,i","golalizadeh,m",1
"dryden,i","genon-catalot,v",1
"dryden,i","kalogeropoulos,k",1
"dryden,i","kessler,m",1
"dryden,i","kluppelberg,c",1
"dryden,i","kunsch,hr",1
"dryden,i","lyons,tj",1
"dryden,i","mamon,r",1
"dryden,i","moller,j",1
"dryden,i","doucet,a",1
"dryden,i","rowlingson,b",1
"dryden,i","chopin,n",1
"dryden,i","connor,sb",1
"dryden,i","casella,b",1
"dryden,i","bingham,nh",1
"dryden,i","clifford,p",1
"dryden,i","yu,km",1
"dryden,i","pasquali,s",1
"dryden,i","ruggeri,f",1
"dryden,i","pavlopoulos,h",1
"dryden,i","robert,cp",1
"dryden,i","rousset,m",1
"dryden,i","stramer,o",1
"dryden,i","crisan,d",1
"golalizadeh,m","genon-catalot,v",1
"golalizadeh,m","kalogeropoulos,k",1
"golalizadeh,m","kessler,m",1
"golalizadeh,m","kluppelberg,c",1
"golalizadeh,m","kunsch,hr",1
"golalizadeh,m","lyons,tj",1
"golalizadeh,m","mamon,r",1
"golalizadeh,m","moller,j",1
"golalizadeh,m","doucet,a",1
"golalizadeh,m","rowlingson,b",1
"golalizadeh,m","chopin,n",1
"golalizadeh,m","connor,sb",1
"golalizadeh,m","casella,b",1
"golalizadeh,m","bingham,nh",1
"golalizadeh,m","clifford,p",1
"golalizadeh,m","yu,km",1
"golalizadeh,m","pasquali,s",1
"golalizadeh,m","ruggeri,f",1
"golalizadeh,m","pavlopoulos,h",1
"golalizadeh,m","robert,cp",1
"golalizadeh,m","rousset,m",1
"golalizadeh,m","stramer,o",1
"golalizadeh,m","crisan,d",1
"genon-catalot,v","kalogeropoulos,k",1
"genon-catalot,v","kessler,m",1
"genon-catalot,v","kluppelberg,c",1
"genon-catalot,v","kunsch,hr",1
"genon-catalot,v","lyons,tj",1
"genon-catalot,v","mamon,r",1
"genon-catalot,v","moller,j",1
"genon-catalot,v","doucet,a",1
"genon-catalot,v","rowlingson,b",1
"genon-catalot,v","chopin,n",1
"genon-catalot,v","connor,sb",1
"genon-catalot,v","casella,b",1
"genon-catalot,v","bingham,nh",1
"genon-catalot,v","clifford,p",1
"genon-catalot,v","yu,km",1
"genon-catalot,v","pasquali,s",1
"genon-catalot,v","ruggeri,f",1
"genon-catalot,v","pavlopoulos,h",1
"genon-catalot,v","robert,cp",1
"genon-catalot,v","rousset,m",1
"genon-catalot,v","stramer,o",1
"genon-catalot,v","crisan,d",1
"kalogeropoulos,k","kessler,m",1
"kalogeropoulos,k","kluppelberg,c",1
"kalogeropoulos,k","kunsch,hr",1
"kalogeropoulos,k","lyons,tj",1
"kalogeropoulos,k","mamon,r",1
"kalogeropoulos,k","moller,j",1
"kalogeropoulos,k","doucet,a",1
"kalogeropoulos,k","rowlingson,b",1
"kalogeropoulos,k","chopin,n",1
"kalogeropoulos,k","connor,sb",1
"kalogeropoulos,k","casella,b",1
"kalogeropoulos,k","bingham,nh",1
"kalogeropoulos,k","clifford,p",1
"kalogeropoulos,k","yu,km",1
"kalogeropoulos,k","pasquali,s",1
"kalogeropoulos,k","ruggeri,f",1
"kalogeropoulos,k","pavlopoulos,h",1
"kalogeropoulos,k","robert,cp",1
"kalogeropoulos,k","rousset,m",1
"kalogeropoulos,k","stramer,o",1
"kalogeropoulos,k","crisan,d",1
"kessler,m","kluppelberg,c",1
"kessler,m","kunsch,hr",1
"kessler,m","lyons,tj",1
"kessler,m","mamon,r",1
"kessler,m","moller,j",1
"kessler,m","doucet,a",1
"kessler,m","rowlingson,b",1
"kessler,m","chopin,n",1
"kessler,m","connor,sb",1
"kessler,m","casella,b",1
"kessler,m","bingham,nh",1
"kessler,m","clifford,p",1
"kessler,m","yu,km",1
"kessler,m","pasquali,s",1
"kessler,m","ruggeri,f",1
"kessler,m","pavlopoulos,h",1
"kessler,m","robert,cp",1
"kessler,m","rousset,m",1
"kessler,m","stramer,o",1
"kessler,m","crisan,d",1
"kluppelberg,c","kunsch,hr",1
"kluppelberg,c","lyons,tj",1
"kluppelberg,c","mamon,r",1
"kluppelberg,c","moller,j",1
"kluppelberg,c","doucet,a",1
"kluppelberg,c","rowlingson,b",1
"kluppelberg,c","chopin,n",1
"kluppelberg,c","connor,sb",1
"kluppelberg,c","casella,b",1
"kluppelberg,c","bingham,nh",1
"kluppelberg,c","clifford,p",1
"kluppelberg,c","yu,km",1
"kluppelberg,c","pasquali,s",1
"kluppelberg,c","ruggeri,f",1
"kluppelberg,c","pavlopoulos,h",1
"kluppelberg,c","robert,cp",1
"kluppelberg,c","rousset,m",1
"kluppelberg,c","stramer,o",1
"kluppelberg,c","crisan,d",1
"kunsch,hr","lyons,tj",1
"kunsch,hr","mamon,r",1
"kunsch,hr","moller,j",1
"kunsch,hr","doucet,a",1
"kunsch,hr","rowlingson,b",1
"kunsch,hr","chopin,n",1
"kunsch,hr","connor,sb",1
"kunsch,hr","casella,b",1
"kunsch,hr","bingham,nh",1
"kunsch,hr","clifford,p",1
"kunsch,hr","yu,km",1
"kunsch,hr","pasquali,s",1
"kunsch,hr","ruggeri,f",1
"kunsch,hr","pavlopoulos,h",1
"kunsch,hr","robert,cp",1
"kunsch,hr","rousset,m",1
"kunsch,hr","stramer,o",1
"kunsch,hr","crisan,d",1
"lyons,tj","mamon,r",1
"lyons,tj","moller,j",1
"lyons,tj","doucet,a",1
"lyons,tj","rowlingson,b",1
"lyons,tj","chopin,n",1
"lyons,tj","connor,sb",1
"lyons,tj","casella,b",1
"lyons,tj","bingham,nh",1
"lyons,tj","clifford,p",1
"lyons,tj","yu,km",1
"lyons,tj","pasquali,s",1
"lyons,tj","ruggeri,f",1
"lyons,tj","pavlopoulos,h",1
"lyons,tj","robert,cp",1
"lyons,tj","rousset,m",1
"lyons,tj","stramer,o",1
"lyons,tj","crisan,d",1
"mamon,r","moller,j",1
"mamon,r","doucet,a",1
"mamon,r","rowlingson,b",1
"mamon,r","chopin,n",1
"mamon,r","connor,sb",1
"mamon,r","casella,b",1
"mamon,r","bingham,nh",1
"mamon,r","clifford,p",1
"mamon,r","yu,km",1
"mamon,r","pasquali,s",1
"mamon,r","ruggeri,f",1
"mamon,r","pavlopoulos,h",1
"mamon,r","robert,cp",1
"mamon,r","rousset,m",1
"mamon,r","stramer,o",1
"mamon,r","crisan,d",1
"moller,j","doucet,a",1
"moller,j","rowlingson,b",1
"moller,j","chopin,n",1
"moller,j","connor,sb",1
"moller,j","casella,b",1
"moller,j","bingham,nh",1
"moller,j","clifford,p",1
"moller,j","yu,km",1
"moller,j","pasquali,s",1
"moller,j","ruggeri,f",1
"moller,j","pavlopoulos,h",1
"moller,j","robert,cp",1
"moller,j","rousset,m",1
"moller,j","stramer,o",1
"moller,j","crisan,d",1
"doucet,a","rowlingson,b",1
"doucet,a","chopin,n",1
"doucet,a","connor,sb",1
"doucet,a","casella,b",1
"doucet,a","bingham,nh",1
"doucet,a","clifford,p",1
"doucet,a","yu,km",1
"doucet,a","pasquali,s",1
"doucet,a","ruggeri,f",1
"doucet,a","pavlopoulos,h",1
"doucet,a","robert,cp",1
"doucet,a","rousset,m",1
"doucet,a","stramer,o",1
"doucet,a","crisan,d",1
"rowlingson,b","chopin,n",1
"rowlingson,b","connor,sb",1
"rowlingson,b","casella,b",1
"rowlingson,b","bingham,nh",1
"rowlingson,b","clifford,p",1
"rowlingson,b","yu,km",1
"rowlingson,b","pasquali,s",1
"rowlingson,b","ruggeri,f",1
"rowlingson,b","pavlopoulos,h",1
"rowlingson,b","robert,cp",1
"rowlingson,b","rousset,m",1
"rowlingson,b","stramer,o",1
"rowlingson,b","crisan,d",1
"chopin,n","connor,sb",1
"chopin,n","casella,b",1
"chopin,n","bingham,nh",1
"chopin,n","clifford,p",1
"chopin,n","yu,km",1
"chopin,n","pasquali,s",1
"chopin,n","ruggeri,f",1
"chopin,n","pavlopoulos,h",1
"chopin,n","robert,cp",1
"chopin,n","rousset,m",1
"chopin,n","stramer,o",1
"chopin,n","crisan,d",1
"connor,sb","casella,b",1
"connor,sb","bingham,nh",1
"connor,sb","clifford,p",1
"connor,sb","yu,km",1
"connor,sb","pasquali,s",1
"connor,sb","ruggeri,f",1
"connor,sb","pavlopoulos,h",1
"connor,sb","robert,cp",1
"connor,sb","rousset,m",1
"connor,sb","stramer,o",1
"connor,sb","crisan,d",1
"casella,b","bingham,nh",1
"casella,b","clifford,p",1
"casella,b","yu,km",1
"casella,b","pasquali,s",1
"casella,b","ruggeri,f",1
"casella,b","pavlopoulos,h",1
"casella,b","robert,cp",1
"casella,b","rousset,m",1
"casella,b","stramer,o",1
"casella,b","crisan,d",1
"bingham,nh","clifford,p",1
"bingham,nh","yu,km",1
"bingham,nh","pasquali,s",1
"bingham,nh","ruggeri,f",1
"bingham,nh","pavlopoulos,h",1
"bingham,nh","robert,cp",1
"bingham,nh","rousset,m",1
"bingham,nh","stramer,o",1
"bingham,nh","crisan,d",1
"clifford,p","yu,km",1
"clifford,p","pasquali,s",1
"clifford,p","ruggeri,f",1
"clifford,p","pavlopoulos,h",1
"clifford,p","robert,cp",1
"clifford,p","rousset,m",1
"clifford,p","stramer,o",1
"clifford,p","crisan,d",1
"yu,km","pasquali,s",1
"yu,km","ruggeri,f",1
"yu,km","pavlopoulos,h",1
"yu,km","robert,cp",1
"yu,km","rousset,m",1
"yu,km","stramer,o",1
"yu,km","crisan,d",1
"pasquali,s","ruggeri,f",1
"pasquali,s","pavlopoulos,h",1
"pasquali,s","robert,cp",1
"pasquali,s","rousset,m",1
"pasquali,s","stramer,o",1
"pasquali,s","crisan,d",1
"ruggeri,f","pavlopoulos,h",1
"ruggeri,f","robert,cp",1
"ruggeri,f","rousset,m",1
"ruggeri,f","stramer,o",1
"ruggeri,f","crisan,d",1
"pavlopoulos,h","robert,cp",1
"pavlopoulos,h","rousset,m",1
"pavlopoulos,h","stramer,o",1
"pavlopoulos,h","crisan,d",1
"robert,cp","rousset,m",1
"robert,cp","stramer,o",1
"robert,cp","crisan,d",1
"rousset,m","stramer,o",1
"rousset,m","crisan,d",1
"stramer,o","crisan,d",1
"liao,tf","henderson,n",1
"liao,tf","iwasaki,m",1
"liao,tf","fearnside,a",1
"liao,tf","loconte,r",1
"liao,tf","parker,h",2
"liao,tf","onabid,m",1
"liao,tf","pritchard,g",1
"liao,tf","sharif,m",1
"liao,tf","barry,s",1
"liao,tf","miller,j",1
"liao,tf","recchia,a",1
"liao,tf","zhu,xm",1
"liao,tf","weir,j",1
"liao,tf","dawid,ap",1
"henderson,n","iwasaki,m",1
"henderson,n","fearnside,a",1
"henderson,n","loconte,r",1
"henderson,n","parker,h",2
"henderson,n","onabid,m",1
"henderson,n","pritchard,g",1
"henderson,n","sharif,m",1
"henderson,n","barry,s",1
"henderson,n","miller,j",1
"henderson,n","recchia,a",1
"henderson,n","zhu,xm",1
"henderson,n","weir,j",1
"henderson,n","dawid,ap",1
"iwasaki,m","fearnside,a",1
"iwasaki,m","loconte,r",1
"iwasaki,m","parker,h",2
"iwasaki,m","onabid,m",1
"iwasaki,m","pritchard,g",1
"iwasaki,m","sharif,m",1
"iwasaki,m","barry,s",1
"iwasaki,m","miller,j",1
"iwasaki,m","recchia,a",1
"iwasaki,m","zhu,xm",1
"iwasaki,m","weir,j",1
"iwasaki,m","dawid,ap",1
"fearnside,a","loconte,r",1
"fearnside,a","parker,h",2
"fearnside,a","onabid,m",1
"fearnside,a","pritchard,g",1
"fearnside,a","sharif,m",1
"fearnside,a","barry,s",1
"fearnside,a","miller,j",1
"fearnside,a","recchia,a",1
"fearnside,a","zhu,xm",1
"fearnside,a","weir,j",1
"fearnside,a","dawid,ap",1
"loconte,r","parker,h",2
"loconte,r","onabid,m",1
"loconte,r","pritchard,g",1
"loconte,r","sharif,m",1
"loconte,r","barry,s",1
"loconte,r","miller,j",1
"loconte,r","recchia,a",1
"loconte,r","zhu,xm",1
"loconte,r","weir,j",1
"loconte,r","dawid,ap",1
"parker,h","parker,h",1
"parker,h","onabid,m",2
"parker,h","pritchard,g",2
"parker,h","sharif,m",2
"parker,h","barry,s",2
"parker,h","miller,j",2
"parker,h","recchia,a",2
"parker,h","zhu,xm",2
"parker,h","weir,j",2
"parker,h","dawid,ap",2
"onabid,m","pritchard,g",1
"onabid,m","sharif,m",1
"onabid,m","barry,s",1
"onabid,m","miller,j",1
"onabid,m","recchia,a",1
"onabid,m","zhu,xm",1
"onabid,m","weir,j",1
"onabid,m","dawid,ap",1
"pritchard,g","sharif,m",1
"pritchard,g","barry,s",1
"pritchard,g","miller,j",1
"pritchard,g","recchia,a",1
"pritchard,g","zhu,xm",1
