time,country,subject,measure,value
2020-03,CZE,SPASTT01,GP,-22.5325023579236
2020-03,CZE,SPASTT01,GY,-21.8729309074632
2020-03,CZE,SPASTT01,IXOB,83.9920397145392
2020-03,CZE,XTEXVA01,CXML,14.9766685635314
2020-03,CZE,XTEXVA01,CXMLSA,14.2027630311525
2020-03,CZE,XTEXVA01,GPSA,-12.9767635697974
2020-03,CZE,XTEXVA01,GYSA,-16.2523082625868
2020-03,CZE,XTEXVA01,NCML,360.082
2020-03,CZE,XTEXVA01,NCMLSA,341.475094817585
2020-03,CZE,XTIMVA01,CXML,14.0316896149491
2020-03,CZE,XTIMVA01,CXMLSA,13.5004720420053
2020-03,CZE,XTIMVA01,GPSA,-5.86017780895444
2020-03,CZE,XTIMVA01,GYSA,-8.34082113755646
2020-03,CZE,XTIMVA01,NCML,337.362
2020-03,CZE,XTIMVA01,NCMLSA,324.590008332473
2020-03,CZE,XTNTVA01,CXML,0.944978948582363
2020-03,CZE,XTNTVA01,CXMLSA,0.702290989147147
2020-03,CZE,XTNTVA01,NCML,22.72
2020-03,CZE,XTNTVA01,NCMLSA,16.8850864851118
2020-04,CZE,BCBUTE02,STSA,38.5
2020-04,CZE,BCCICP02,STSA,-13.2
2020-04,CZE,BCEMFT02,STSA,-5.4
2020-04,CZE,BCOBLV02,STSA,-21.1
2020-04,CZE,BCSPFT02,STSA,14.0
2020-04,CZE,BRBUFT02,STSA,-14.1
2020-04,CZE,BRBUTE02,STSA,32.7
2020-04,CZE,BRCICP02,STSA,3.1
2020-04,CZE,BREMFT02,STSA,-8.8
2020-04,CZE,BRODFT02,STSA,-6.0
2020-04,CZE,BRVSLV02,STSA,9.3
2020-04,CZE,BSCICP02,STSA,-31.2
2020-04,CZE,BSCICP03,IXNSA,95.0773742983853
2020-04,CZE,BSEMFT02,STSA,-25.4
2020-04,CZE,BSFGLV02,STSA,5.1
2020-04,CZE,BSOBLV02,STSA,-37.6
2020-04,CZE,BSPRFT02,STSA,-51.0
2020-04,CZE,BSPRTE02,STSA,-40.7
2020-04,CZE,BSSPFT02,STSA,-7.0
2020-04,CZE,BSXRLV02,STSA,-42.5
2020-04,CZE,BVBUTE02,STSA,29.8
2020-04,CZE,BVCICP02,STSA,-6.3
2020-04,CZE,BVDEFT02,STSA,-38.1
2020-04,CZE,BVDETE02,STSA,-10.8
2020-04,CZE,BVEMFT02,STSA,-27.2
2020-04,CZE,BVEMTE02,STSA,-1.0
2020-04,CZE,CCRETT01,IXOB,107.05458905028
2020-04,CZE,CCUSMA02,GY,9.73226134412462
2020-04,CZE,CCUSMA02,IXOB,101.938361568718
2020-04,CZE,CCUSMA02,ST,25.0696818181818
2020-04,CZE,CCUSSP01,ST,4.01364639775236
2020-04,CZE,CP010000,CTGY,1.3931656295539
2020-04,CZE,CP010000,GP,0.611353711790403
2020-04,CZE,CP010000,GY,7.76426566884939
2020-04,CZE,CP010000,IXNB,115.2
2020-04,CZE,CP010000,IXOB,115.2
2020-04,CZE,CP020000,CTGY,0.416595747211896
2020-04,CZE,CP020000,GP,-1.11492281303601
2020-04,CZE,CP020000,GY,4.34389140271494
2020-04,CZE,CP020000,IXNB,115.3
2020-04,CZE,CP020000,IXOB,115.3
2020-04,CZE,CP030000,CTGY,0.131150057620818
2020-04,CZE,CP030000,GP,1.45208131655374
2020-04,CZE,CP030000,GY,3.55731225296443
2020-04,CZE,CP030000,IXNB,104.8
2020-04,CZE,CP030000,IXOB,104.8
2020-04,CZE,CP040000,CTGY,0.910643008271374
2020-04,CZE,CP040000,GP,0.0
2020-04,CZE,CP040000,GY,3.53901996370235
2020-04,CZE,CP040000,IXNB,114.1
2020-04,CZE,CP040000,IXOB,114.1
2020-04,CZE,CP040100,CTGY,0.153987410408922
2020-04,CZE,CP040100,GP,0.175901495162709
2020-04,CZE,CP040100,GY,4.3040293040293
2020-04,CZE,CP040100,IXOB,113.9
2020-04,CZE,CP040200,CTGY,0.258670132342008
2020-04,CZE,CP040200,GP,-0.0850340136054328
2020-04,CZE,CP040200,GY,2.79965004374453
2020-04,CZE,CP040200,IXOB,117.5
2020-04,CZE,CP040300,CTGY,0.0292268710037175
2020-04,CZE,CP040300,GP,0.349040139616076
2020-04,CZE,CP040300,GY,3.23159784560144
2020-04,CZE,CP040300,IXOB,115.0
2020-04,CZE,CP040400,CTGY,0.112481342007435
2020-04,CZE,CP040400,GP,0.0
2020-04,CZE,CP040400,GY,5.6710775047259
2020-04,CZE,CP040400,IXOB,111.8
2020-04,CZE,CP040500,CTGY,0.390747195167287
2020-04,CZE,CP040500,GP,-0.0892857142857243
2020-04,CZE,CP040500,GY,3.89972144846797
2020-04,CZE,CP040500,IXNB,111.9
2020-04,CZE,CP040500,IXOB,111.9
2020-04,CZE,CP050000,CTGY,0.182734936988848
2020-04,CZE,CP050000,GP,0.669856459330155
2020-04,CZE,CP050000,GY,3.33988212180747
2020-04,CZE,CP050000,IXNB,105.2
2020-04,CZE,CP050000,IXOB,105.2
2020-04,CZE,CP060000,CTGY,0.0299194442379182
2020-04,CZE,CP060000,GP,0.523103748910201
2020-04,CZE,CP060000,GY,1.22914837576822
2020-04,CZE,CP060000,IXNB,115.3
2020-04,CZE,CP060000,IXOB,115.3
2020-04,CZE,CP070000,CTGY,-0.374874925650558
2020-04,CZE,CP070000,GP,-2.58868648130392
2020-04,CZE,CP070000,GY,-3.78787878787879
2020-04,CZE,CP070000,IXNB,101.6
2020-04,CZE,CP070000,IXOB,101.6
2020-04,CZE,CP070200,CTGY,-0.537390044702602
2020-04,CZE,CP070200,GP,-10.5098855359001
2020-04,CZE,CP070200,GY,-16.7473378509196
2020-04,CZE,CP070200,IXOB,86.0
2020-04,CZE,CP080000,CTGY,-0.134202895817844
2020-04,CZE,CP080000,GP,-0.326797385620915
2020-04,CZE,CP080000,GY,-4.88565488565489
2020-04,CZE,CP080000,IXNB,91.5
2020-04,CZE,CP080000,IXOB,91.5
2020-04,CZE,CP090000,CTGY,0.174862183271375
2020-04,CZE,CP090000,GP,-0.754005655042414
2020-04,CZE,CP090000,GY,2.03488372093022
2020-04,CZE,CP090000,IXNB,105.3
2020-04,CZE,CP090000,IXOB,105.3
2020-04,CZE,CP100000,CTGY,0.0255090449814127
2020-04,CZE,CP100000,GP,0.0
2020-04,CZE,CP100000,GY,4.12757973733584
2020-04,CZE,CP100000,IXNB,111.0
2020-04,CZE,CP100000,IXOB,111.0
2020-04,CZE,CP110000,CTGY,0.318640707806692
2020-04,CZE,CP110000,GP,0.0830564784053064
2020-04,CZE,CP110000,GY,5.14834205933684
2020-04,CZE,CP110000,IXNB,120.5
2020-04,CZE,CP110000,IXOB,120.5
2020-04,CZE,CP120000,CTGY,0.238042952416355
2020-04,CZE,CP120000,GP,0.0888888888888791
2020-04,CZE,CP120000,GY,3.39761248852155
2020-04,CZE,CP120000,IXNB,112.6
2020-04,CZE,CP120000,IXOB,112.6
2020-04,CZE,CPALTT01,CTGY,3.31218589089219
2020-04,CZE,CPALTT01,GP,-0.179856115107914
2020-04,CZE,CPALTT01,GY,3.15985130111524
2020-04,CZE,CPALTT01,IXNB,111.0
2020-04,CZE,CPALTT01,IXOB,111.0
2020-04,CZE,CPGREN01,CTGY,-0.297835331598513
2020-04,CZE,CPGREN01,GP,-2.88909599254426
2020-04,CZE,CPGREN01,GY,-2.25140712945591
2020-04,CZE,CPGREN01,IXOB,104.2
2020-04,CZE,CPGRGO01,CTGY,1.90802871375465
2020-04,CZE,CPGRGO01,GP,-0.273722627737216
2020-04,CZE,CPGRGO01,GY,3.01602262016965
2020-04,CZE,CPGRGO01,IXOB,109.3
2020-04,CZE,CPGRHO01,CTGY,0.438178573605948
2020-04,CZE,CPGRHO01,GP,0.0
2020-04,CZE,CPGRHO01,GY,3.18866253321524
2020-04,CZE,CPGRHO01,IXOB,116.5
2020-04,CZE,CPGRHO02,GP,0.21355793783621
2020-04,CZE,CPGRHO02,GY,4.06516250138762
2020-04,CZE,CPGRHO02,IXOB,114.137769555173
2020-04,CZE,CPGRLE01,CTGY,2.03973982156134
2020-04,CZE,CPGRLE01,GP,-0.0897666068222722
2020-04,CZE,CPGRLE01,GY,2.96022201665125
2020-04,CZE,CPGRLE01,IXOB,111.3
2020-04,CZE,CPGRLH01,CTGY,0.861398408921934
2020-04,CZE,CPGRLH01,GP,-0.35273368606702
2020-04,CZE,CPGRLH01,GY,3.6697247706422
2020-04,CZE,CPGRLH01,IXOB,113.0
2020-04,CZE,CPGRSE01,CTGY,1.29912532109665
2020-04,CZE,CPGRSE01,GP,-0.174216027874565
2020-04,CZE,CPGRSE01,GY,3.5230352303523
2020-04,CZE,CPGRSE01,IXOB,114.6
2020-04,CZE,CPHP0100,GP,0.7
2020-04,CZE,CPHP0100,GY,8.0
2020-04,CZE,CPHP0100,IXEB,115.2
2020-04,CZE,CPHP0100,IXOB,115.2
2020-04,CZE,CPHP0200,GP,-1.1
2020-04,CZE,CPHP0200,GY,4.3
2020-04,CZE,CPHP0200,IXEB,115.1
2020-04,CZE,CPHP0200,IXOB,115.1
2020-04,CZE,CPHP0300,GP,1.5
2020-04,CZE,CPHP0300,GY,3.7
2020-04,CZE,CPHP0300,IXEB,105.0
2020-04,CZE,CPHP0300,IXOB,105.0
2020-04,CZE,CPHP0400,GP,0.0
2020-04,CZE,CPHP0400,GY,4.1
2020-04,CZE,CPHP0400,IXEB,112.2
2020-04,CZE,CPHP0400,IXOB,112.2
2020-04,CZE,CPHP0401,GP,0.2
2020-04,CZE,CPHP0401,GY,4.3
2020-04,CZE,CPHP0401,IXOB,113.9
2020-04,CZE,CPHP0403,GP,0.4
2020-04,CZE,CPHP0403,GY,3.1
2020-04,CZE,CPHP0403,IXOB,114.5
2020-04,CZE,CPHP0404,GP,0.0
2020-04,CZE,CPHP0404,GY,5.7
2020-04,CZE,CPHP0404,IXOB,111.8
2020-04,CZE,CPHP0405,GP,-0.1
2020-04,CZE,CPHP0405,GY,3.9
2020-04,CZE,CPHP0405,IXOB,111.7
2020-04,CZE,CPHP0500,GP,0.7
2020-04,CZE,CPHP0500,GY,3.3
2020-04,CZE,CPHP0500,IXEB,105.4
2020-04,CZE,CPHP0500,IXOB,105.4
2020-04,CZE,CPHP0600,GP,0.5
2020-04,CZE,CPHP0600,GY,1.5
2020-04,CZE,CPHP0600,IXEB,115.3
2020-04,CZE,CPHP0600,IXOB,115.3
2020-04,CZE,CPHP0700,GP,-2.7
2020-04,CZE,CPHP0700,GY,-3.8
2020-04,CZE,CPHP0700,IXEB,101.6
2020-04,CZE,CPHP0700,IXOB,101.6
2020-04,CZE,CPHP0702,GP,-10.5
2020-04,CZE,CPHP0702,GY,-16.7
2020-04,CZE,CPHP0702,IXOB,86.0
2020-04,CZE,CPHP0800,GP,-0.3
2020-04,CZE,CPHP0800,GY,-4.9
2020-04,CZE,CPHP0800,IXEB,91.1
2020-04,CZE,CPHP0800,IXOB,91.1
2020-04,CZE,CPHP0900,GP,-0.8
2020-04,CZE,CPHP0900,GY,2.0
2020-04,CZE,CPHP0900,IXEB,105.5
2020-04,CZE,CPHP0900,IXOB,105.5
2020-04,CZE,CPHP1000,GP,0.0
2020-04,CZE,CPHP1000,GY,4.0
2020-04,CZE,CPHP1000,IXEB,111.0
2020-04,CZE,CPHP1000,IXOB,111.0
2020-04,CZE,CPHP1100,GP,0.1
2020-04,CZE,CPHP1100,GY,4.9
2020-04,CZE,CPHP1100,IXEB,119.7
2020-04,CZE,CPHP1100,IXOB,119.7
2020-04,CZE,CPHP1200,GP,0.1
2020-04,CZE,CPHP1200,GY,3.4
2020-04,CZE,CPHP1200,IXEB,113.1
2020-04,CZE,CPHP1200,IXOB,113.1
2020-04,CZE,CPHPEN01,GP,-3.2
2020-04,CZE,CPHPEN01,GY,-2.6
2020-04,CZE,CPHPEN01,IXOB,103.8
2020-04,CZE,CPHPLA01,GP,0.2
2020-04,CZE,CPHPLA01,GY,2.8
2020-04,CZE,CPHPLA01,IXOB,109.8
2020-04,CZE,CPHPSE01,GP,-0.2
2020-04,CZE,CPHPSE01,GY,3.6
2020-04,CZE,CPHPSE01,IXOB,113.7
2020-04,CZE,CPHPTT01,GP,-0.2
2020-04,CZE,CPHPTT01,GY,3.3
2020-04,CZE,CPHPTT01,IXEB,110.6
2020-04,CZE,CPHPTT01,IXOB,110.6
2020-04,CZE,CPSDCTGY,CTGY,-0.152334589776945
2020-04,CZE,CSCICP02,STSA,-16.7
2020-04,CZE,CSCICP03,IXNSA,100.273914625048
2020-04,CZE,CSCICP04,GPSA,-1.4487037099424
2020-04,CZE,CSESFT02,STSA,-41.3
2020-04,CZE,CSINFT02,STSA,40.5
2020-04,CZE,IR3TIB01,ST,0.97
2020-04,CZE,IRLTLT01,ST,1.28
2020-04,CZE,IRSTCB01,ST,0.05
2020-04,CZE,IRSTCI01,ST,1.0
2020-04,CZE,LFHU24FE,ST,4.0
2020-04,CZE,LFHU24FE,STSA,6.0
2020-04,CZE,LFHU24MA,ST,9.0
2020-04,CZE,LFHU24MA,STSA,10.0
2020-04,CZE,LFHU24TT,ST,13.0
2020-04,CZE,LFHU24TT,STSA,16.0
2020-04,CZE,LFHUADFE,ST,50.0
2020-04,CZE,LFHUADFE,STSA,52.0
2020-04,CZE,LFHUADMA,ST,50.0
2020-04,CZE,LFHUADMA,STSA,49.0
2020-04,CZE,LFHUADTT,ST,100.0
2020-04,CZE,LFHUADTT,STSA,101.0
2020-04,CZE,LFHUTTFE,ST,54.0
2020-04,CZE,LFHUTTFE,STSA,58.0
2020-04,CZE,LFHUTTMA,ST,59.0
2020-04,CZE,LFHUTTMA,STSA,59.0
2020-04,CZE,LFHUTTTT,ST,113.0
2020-04,CZE,LFHUTTTT,STSA,117.0
2020-04,CZE,LMJVTTUV,ST,332748.0
2020-04,CZE,LMJVTTUV,STSA,331696.846540348
2020-04,CZE,LMUNRLTT,ST,254.0
2020-04,CZE,LMUNRLTT,STSA,258.34405517552
2020-04,CZE,LRHU24FE,ST,4.4
2020-04,CZE,LRHU24FE,STSA,6.5
2020-04,CZE,LRHU24MA,ST,5.9
2020-04,CZE,LRHU24MA,STSA,6.0
2020-04,CZE,LRHU24TT,ST,5.3
2020-04,CZE,LRHU24TT,STSA,6.2
2020-04,CZE,LRHUADFE,ST,2.2
2020-04,CZE,LRHUADFE,STSA,2.3
2020-04,CZE,LRHUADMA,ST,1.8
2020-04,CZE,LRHUADMA,STSA,1.8
2020-04,CZE,LRHUADTT,ST,2.0
2020-04,CZE,LRHUADTT,STSA,2.0
2020-04,CZE,LRHUTTFE,ST,2.3
2020-04,CZE,LRHUTTFE,STSA,2.5
2020-04,CZE,LRHUTTMA,ST,2.0
2020-04,CZE,LRHUTTMA,STSA,2.0
2020-04,CZE,LRHUTTTT,ST,2.1
2020-04,CZE,LRHUTTTT,STSA,2.2
2020-04,CZE,MABMM301,GPSA,1.53672432376944
2020-04,CZE,MABMM301,GYSA,10.1801209717844
2020-04,CZE,MABMM301,IXOBSA,145.085154225498
2020-04,CZE,MABMM301,STSA,4958.7
2020-04,CZE,MANMM101,IXOB,149.682991386321
2020-04,CZE,MANMM101,ST,4396.0
2020-04,CZE,PIEAEN01,GP,-4.54985479186834
2020-04,CZE,PIEAEN01,GY,-8.27906976744186
2020-04,CZE,PIEAEN01,IXOB,98.6
2020-04,CZE,PIEAEN02,GP,-3.81315538608199
2020-04,CZE,PIEAEN02,GY,-5.96458527493009
2020-04,CZE,PIEAEN02,IXOB,100.9
2020-04,CZE,PIEAFD01,GP,1.21608980355471
2020-04,CZE,PIEAFD01,GY,5.56097560975611
2020-04,CZE,PIEAFD01,IXOB,108.2
2020-04,CZE,PIEAFD02,GP,1.03092783505156
2020-04,CZE,PIEAFD02,GY,4.45736434108528
2020-04,CZE,PIEAFD02,IXOB,107.8
2020-04,CZE,PIEAMI01,GP,-0.656660412757964
2020-04,CZE,PIEAMI01,GY,-4.76618705035971
2020-04,CZE,PIEAMI01,IXOB,105.9
2020-04,CZE,PIEAMI02,GP,-0.823421774931372
2020-04,CZE,PIEAMI02,GY,-3.73001776198933
2020-04,CZE,PIEAMI02,IXOB,108.4
2020-04,CZE,PIEAMP01,GP,1.20845921450152
2020-04,CZE,PIEAMP01,GY,1.10663983903421
2020-04,CZE,PIEAMP01,IXOB,100.5
2020-04,CZE,PIEAMP02,GP,-0.594648166501509
2020-04,CZE,PIEAMP02,GY,-2.52672497570459
2020-04,CZE,PIEAMP02,IXOB,100.3
2020-04,CZE,PIEATI01,GP,0.795228628230617
2020-04,CZE,PIEATI01,GY,1.09670987038885
2020-04,CZE,PIEATI01,IXOB,101.4
2020-04,CZE,PIEATI02,GP,-0.485436893203895
2020-04,CZE,PIEATI02,GY,-0.870406189555137
2020-04,CZE,PIEATI02,IXOB,102.5
2020-04,CZE,PITGCD01,GP,1.62689804772234
2020-04,CZE,PITGCD01,GY,2.29257641921399
2020-04,CZE,PITGCD01,IXOB,93.7
2020-04,CZE,PITGCD02,GP,0.968054211035819
2020-04,CZE,PITGCD02,GY,1.75609756097561
2020-04,CZE,PITGCD02,IXOB,104.3
2020-04,CZE,PITGCG01,GP,1.364522417154
2020-04,CZE,PITGCG01,GY,4.62776659959758
2020-04,CZE,PITGCG01,IXOB,104.0
2020-04,CZE,PITGCG02,GP,0.936329588014982
2020-04,CZE,PITGCG02,GY,4.3562439496612
2020-04,CZE,PITGCG02,IXOB,107.8
2020-04,CZE,PITGIG01,GP,1.10330992978937
2020-04,CZE,PITGIG01,GY,-0.198019801980198
2020-04,CZE,PITGIG01,IXOB,100.8
2020-04,CZE,PITGIG02,GP,-0.394866732477767
2020-04,CZE,PITGIG02,GY,-2.6061776061776
2020-04,CZE,PITGIG02,IXOB,100.9
2020-04,CZE,PITGND01,GP,1.23456790123458
2020-04,CZE,PITGND01,GY,5.02463054187191
2020-04,CZE,PITGND01,IXOB,106.6
2020-04,CZE,PITGND02,GP,0.840336134453793
2020-04,CZE,PITGND02,GY,4.44874274661509
2020-04,CZE,PITGND02,IXOB,108.0
2020-04,CZE,PITGVG01,GP,2.80561122244489
2020-04,CZE,PITGVG01,GY,5.44707091469682
2020-04,CZE,PITGVG01,IXOB,102.6
2020-04,CZE,PITGVG02,GP,1.57016683022569
2020-04,CZE,PITGVG02,GY,3.19042871385843
2020-04,CZE,PITGVG02,IXOB,103.5
2020-04,CZE,PRCNTO01,GPSA,-1.81818181818182
2020-04,CZE,PRCNTO01,GYSA,-1.90735694822886
2020-04,CZE,PRCNTO01,IXOB,100.3
2020-04,CZE,PRCNTO01,IXOBSA,108.009000750063
2020-04,CZE,PREND401,IXOB,79.4
2020-04,CZE,PREND401,IXOBSA,81.7795551112222
2020-04,CZE,PRINTO01,GPSA,-24.1
2020-04,CZE,PRINTO01,GYSA,-34.0
2020-04,CZE,PRINTO01,IXOBSA,75.887352107982
2020-04,CZE,PRMITO01,IXOBSA,69.394217148571
2020-04,CZE,PRMNTO01,GPSA,-26.0314341846758
2020-04,CZE,PRMNTO01,GYSA,-35.969387755102
2020-04,CZE,PRMNTO01,IXEB,74.8
2020-04,CZE,PRMNTO01,IXEBSA,75.3
2020-04,CZE,PRMNTO01,IXOB,74.7937671860678
2020-04,CZE,PRMNTO01,IXOBSA,75.2937255228731
2020-04,CZE,SLRTCR03,IXOB,55.5096878154009
2020-04,CZE,SLRTCR03,ML,10679.0
2020-04,CZE,SLRTTO01,GPSA,-2.2563176895307
2020-04,CZE,SLRTTO01,GYSA,-11.2295081967213
2020-04,CZE,SLRTTO01,IXOBSA,108.290975752021
2020-04,CZE,SLRTTO02,IXOB,112.0
2020-04,CZE,SLRTTO02,IXOBSA,112.390634113824
2020-04,CZE,SPASTT01,GP,-0.297214065745181
2020-04,CZE,SPASTT01,GY,-23.362968264017
2020-04,CZE,SPASTT01,IXOB,83.7424035584013
2020-04,CZE,XTEXVA01,CXML,10.4218315132549
2020-04,CZE,XTEXVA01,CXMLSA,10.7630205675724
2020-04,CZE,XTEXVA01,GPSA,-24.2188259850234
2020-04,CZE,XTEXVA01,GYSA,-38.3129476530659
2020-04,CZE,XTEXVA01,NCML,261.272
2020-04,CZE,XTEXVA01,NCMLSA,269.825501031587
2020-04,CZE,XTIMVA01,CXML,10.6129388450011
2020-04,CZE,XTIMVA01,CXMLSA,11.4577090784244
2020-04,CZE,XTIMVA01,GPSA,-15.1310484346407
2020-04,CZE,XTIMVA01,GYSA,-29.3990381665651
2020-04,CZE,XTIMVA01,NCML,266.063
2020-04,CZE,XTIMVA01,NCMLSA,287.241120961392
2020-04,CZE,XTNTVA01,CXML,-0.191107331746242
2020-04,CZE,XTNTVA01,CXMLSA,-0.694688510851963
2020-04,CZE,XTNTVA01,NCML,-4.791
2020-04,CZE,XTNTVA01,NCMLSA,-17.4156199298052
2020-05,CZE,BCBUTE02,STSA,40.3
2020-05,CZE,BCCICP02,STSA,-15.1
2020-05,CZE,BCEMFT02,STSA,-3.6
2020-05,CZE,BCOBLV02,STSA,-26.5
2020-05,CZE,BCSPFT02,STSA,8.2
2020-05,CZE,BRBUFT02,STSA,11.9
2020-05,CZE,BRBUTE02,STSA,24.6
2020-05,CZE,BRCICP02,STSA,9.0
2020-05,CZE,BREMFT02,STSA,-6.9
2020-05,CZE,BRODFT02,STSA,11.0
2020-05,CZE,BRVSLV02,STSA,9.3
2020-05,CZE,BSCICP02,STSA,-28.8
2020-05,CZE,BSCICP03,IXNSA,94.4980307394954
2020-05,CZE,BSEMFT02,STSA,-17.4
2020-05,CZE,BSFGLV02,STSA,8.4
2020-05,CZE,BSOBLV02,STSA,-48.1
2020-05,CZE,BSPRFT02,STSA,-29.9
2020-05,CZE,BSPRTE02,STSA,-59.6
2020-05,CZE,BSSPFT02,STSA,-3.8
2020-05,CZE,BSXRLV02,STSA,-55.1
2020-05,CZE,BVBUTE02,STSA,18.0
2020-05,CZE,BVCICP02,STSA,-13.3
2020-05,CZE,BVDEFT02,STSA,-20.6
2020-05,CZE,BVDETE02,STSA,-37.2
2020-05,CZE,BVEMFT02,STSA,-33.7
2020-05,CZE,BVEMTE02,STSA,-14.8
2020-05,CZE,CCRETT01,IXOB,107.390905686076
2020-05,CZE,CCUSMA02,GY,8.59018942057824
2020-05,CZE,CCUSMA02,IXOB,101.705364739377
2020-05,CZE,CCUSMA02,ST,25.012380952381
2020-05,CZE,CCUSSP01,ST,4.13770274743462
2020-05,CZE,CP010000,CTGY,1.15068794847645
2020-05,CZE,CP010000,GP,0.60763888888888
2020-05,CZE,CP010000,GY,6.33027522935779
2020-05,CZE,CP010000,IXNB,115.9
2020-05,CZE,CP010000,IXOB,115.9
2020-05,CZE,CP020000,CTGY,0.560493739612188
2020-05,CZE,CP020000,GP,2.94882914137034
2020-05,CZE,CP020000,GY,5.79322638146167
2020-05,CZE,CP020000,IXNB,118.7
2020-05,CZE,CP020000,IXOB,118.7
2020-05,CZE,CP030000,CTGY,0.10496579455217
2020-05,CZE,CP030000,GP,-0.954198473282444
2020-05,CZE,CP030000,GY,2.87413280475718
2020-05,CZE,CP030000,IXNB,103.8
2020-05,CZE,CP030000,IXOB,103.8
2020-05,CZE,CP040000,CTGY,0.811961448291786
2020-05,CZE,CP040000,GP,0.0
2020-05,CZE,CP040000,GY,3.16455696202533
2020-05,CZE,CP040000,IXNB,114.1
2020-05,CZE,CP040000,IXOB,114.1
2020-05,CZE,CP040100,CTGY,0.136716352354571
2020-05,CZE,CP040100,GP,-0.0877963125548825
2020-05,CZE,CP040100,GY,3.83211678832117
2020-05,CZE,CP040100,IXOB,113.8
2020-05,CZE,CP040200,CTGY,0.232904628624191
2020-05,CZE,CP040200,GP,0.340425531914894
2020-05,CZE,CP040200,GY,2.52173913043477
2020-05,CZE,CP040200,IXOB,117.9
2020-05,CZE,CP040300,CTGY,0.0314577925207757
2020-05,CZE,CP040300,GP,0.347826086956522
2020-05,CZE,CP040300,GY,3.49775784753365
2020-05,CZE,CP040300,IXOB,115.4
2020-05,CZE,CP040400,CTGY,0.0689151614035086
2020-05,CZE,CP040400,GP,-2.05724508050091
2020-05,CZE,CP040400,GY,3.49716446124763
2020-05,CZE,CP040400,IXOB,109.5
2020-05,CZE,CP040500,CTGY,0.36973484764543
2020-05,CZE,CP040500,GP,0.0893655049151128
2020-05,CZE,CP040500,GY,3.70370370370371
2020-05,CZE,CP040500,IXNB,112.0
2020-05,CZE,CP040500,IXOB,112.0
2020-05,CZE,CP050000,CTGY,0.170874187996307
2020-05,CZE,CP050000,GP,0.38022813688213
2020-05,CZE,CP050000,GY,3.125
2020-05,CZE,CP050000,IXNB,105.6
2020-05,CZE,CP050000,IXOB,105.6
2020-05,CZE,CP060000,CTGY,0.0467123785780236
2020-05,CZE,CP060000,GP,1.12749349522983
2020-05,CZE,CP060000,GY,1.9230769230769
2020-05,CZE,CP060000,IXNB,116.6
2020-05,CZE,CP060000,IXOB,116.6
2020-05,CZE,CP070000,CTGY,-0.381763209141276
2020-05,CZE,CP070000,GP,0.196850393700788
2020-05,CZE,CP070000,GY,-3.87157695939567
2020-05,CZE,CP070000,IXNB,101.8
2020-05,CZE,CP070000,IXOB,101.8
2020-05,CZE,CP070200,CTGY,-0.70983133056325
2020-05,CZE,CP070200,GP,-3.48837209302325
2020-05,CZE,CP070200,GY,-21.6981132075472
2020-05,CZE,CP070200,IXOB,83.0
2020-05,CZE,CP080000,CTGY,-0.110640072299169
2020-05,CZE,CP080000,GP,0.655737704918021
2020-05,CZE,CP080000,GY,-4.0625
2020-05,CZE,CP080000,IXNB,92.1
2020-05,CZE,CP080000,IXOB,92.1
2020-05,CZE,CP090000,CTGY,0.15718605614035
2020-05,CZE,CP090000,GP,-0.474833808167131
2020-05,CZE,CP090000,GY,1.84645286686102
2020-05,CZE,CP090000,IXNB,104.8
2020-05,CZE,CP090000,IXOB,104.8
2020-05,CZE,CP100000,CTGY,0.0247681627885503
2020-05,CZE,CP100000,GP,-0.0900900900901002
2020-05,CZE,CP100000,GY,4.03377110694183
2020-05,CZE,CP100000,IXNB,110.9
2020-05,CZE,CP100000,IXOB,110.9
2020-05,CZE,CP110000,CTGY,0.31658116491228
2020-05,CZE,CP110000,GP,0.414937759336091
2020-05,CZE,CP110000,GY,5.125977410947
2020-05,CZE,CP110000,IXNB,121.0
2020-05,CZE,CP110000,IXOB,121.0
2020-05,CZE,CP120000,CTGY,0.223720336103416
2020-05,CZE,CP120000,GP,0.0
2020-05,CZE,CP120000,GY,3.20806599450045
2020-05,CZE,CP120000,IXNB,112.6
2020-05,CZE,CP120000,IXOB,112.6
2020-05,CZE,CPALTT01,CTGY,3.07554793601108
2020-05,CZE,CPALTT01,GP,0.360360360360361
2020-05,CZE,CPALTT01,GY,2.86241920590952
2020-05,CZE,CPALTT01,IXNB,111.4
2020-05,CZE,CPALTT01,IXOB,111.4
2020-05,CZE,CPGREN01,CTGY,-0.505513369067404
2020-05,CZE,CPGREN01,GP,-0.767754318618043
2020-05,CZE,CPGREN01,GY,-3.81395348837209
2020-05,CZE,CPGREN01,IXOB,103.4
2020-05,CZE,CPGRGO01,CTGY,1.71797460710988
2020-05,CZE,CPGRGO01,GP,0.548947849954255
2020-05,CZE,CPGRGO01,GY,2.71028037383177
2020-05,CZE,CPGRGO01,IXOB,109.9
2020-05,CZE,CPGRHO01,CTGY,0.399067528254847
2020-05,CZE,CPGRHO01,GP,0.257510729613725
2020-05,CZE,CPGRHO01,GY,2.90748898678413
2020-05,CZE,CPGRHO01,IXOB,116.8
2020-05,CZE,CPGRHO02,GP,0.00707659748810358
2020-05,CZE,CPGRHO02,GY,3.75593672596881
2020-05,CZE,CPGRHO02,IXOB,114.145846625707
2020-05,CZE,CPGRLE01,CTGY,2.27987539612189
