time,country,subject,measure,value
2019-Q2,CZE,B1_GE,HVPVOBARSA,38124.0
2019-Q2,CZE,B1_GE,LNBQR,1327463.0
2019-Q2,CZE,B1_GE,LNBQRSA,1314751.0
2019-Q2,CZE,B1_GE,VIXOBSA,113.7
2019-Q2,CZE,B1_GE,VOBARSA,5259004.0
2019-Q2,CZE,B1_GE,VPVOBARSA,406478.0
2019-Q3,CZE,B1_GE,CARSA,5781324.0
2019-Q3,CZE,B1_GE,CPCARSA,461731.6
2019-Q3,CZE,B1_GE,CQR,1470589.0
2019-Q3,CZE,B1_GE,CQRSA,1445331.0
2019-Q3,CZE,B1_GE,DNBSA,109.4
2019-Q3,CZE,B1_GE,DOBSA,109.4
2019-Q3,CZE,B1_GE,GPSA,0.466019801
2019-Q3,CZE,B1_GE,GYSA,2.219078581
2019-Q3,CZE,B1_GE,HCPCARSA,43249.5
2019-Q3,CZE,B1_GE,HVPVOBARSA,38251.4
2019-Q3,CZE,B1_GE,LNBQR,1346567.0
2019-Q3,CZE,B1_GE,LNBQRSA,1320878.0
2019-Q3,CZE,B1_GE,VIXOBSA,114.2
2019-Q3,CZE,B1_GE,VOBARSA,5283512.0
2019-Q3,CZE,B1_GE,VPVOBARSA,408372.3
2019-Q4,CZE,B1_GE,CARSA,5838648.0
2019-Q4,CZE,B1_GE,CPCARSA,465440.5
2019-Q4,CZE,B1_GE,CQR,1509438.0
2019-Q4,CZE,B1_GE,CQRSA,1459662.0
2019-Q4,CZE,B1_GE,DNBSA,110.1
2019-Q4,CZE,B1_GE,DOBSA,110.1
2019-Q4,CZE,B1_GE,GPSA,0.383759893
2019-Q4,CZE,B1_GE,GYSA,2.035559968
2019-Q4,CZE,B1_GE,HCPCARSA,43543.9
2019-Q4,CZE,B1_GE,HVPVOBARSA,38351.5
2019-Q4,CZE,B1_GE,LNBQR,1356900.0
2019-Q4,CZE,B1_GE,LNBQRSA,1325947.0
2019-Q4,CZE,B1_GE,VIXOBSA,114.7
2019-Q4,CZE,B1_GE,VOBARSA,5303788.0
2019-Q4,CZE,B1_GE,VPVOBARSA,409939.4
2020-Q1,CZE,B1_GE,CARSA,5767904.0
2020-Q1,CZE,B1_GE,CPCARSA,453592.9
2020-Q1,CZE,B1_GE,CQR,1355905.0
2020-Q1,CZE,B1_GE,CQRSA,1441976.0
2020-Q1,CZE,B1_GE,DNBSA,112.2
2020-Q1,CZE,B1_GE,DOBSA,112.2
2020-Q1,CZE,B1_GE,GPSA,-3.101481432
2020-Q1,CZE,B1_GE,GYSA,-1.753915091
2020-Q1,CZE,B1_GE,HCPCARSA,42415.6
2020-Q1,CZE,B1_GE,HVPVOBARSA,37144.7
2020-Q1,CZE,B1_GE,LNBQR,1217829.0
2020-Q1,CZE,B1_GE,LNBQRSA,1284823.0
2020-Q1,CZE,B1_GE,VIXOBSA,111.1
2020-Q1,CZE,B1_GE,VOBARSA,5139292.0
2020-Q1,CZE,B1_GE,VPVOBARSA,397225.2
2020-Q2,CZE,B1_GE,CARSA,5319944.0
2020-Q2,CZE,B1_GE,CPCARSA,412737.9
2020-Q2,CZE,B1_GE,CQR,1340010.0
2020-Q2,CZE,B1_GE,CQRSA,1329986.0
2020-Q2,CZE,B1_GE,DNBSA,113.4
2020-Q2,CZE,B1_GE,DOBSA,113.4
2020-Q2,CZE,B1_GE,GPSA,-8.68049529
2020-Q2,CZE,B1_GE,GYSA,-10.75922361
2020-Q2,CZE,B1_GE,HCPCARSA,38588.1
2020-Q2,CZE,B1_GE,HVPVOBARSA,33914.0
2020-Q2,CZE,B1_GE,LNBQR,1186287.0
2020-Q2,CZE,B1_GE,LNBQRSA,1173294.0
2020-Q2,CZE,B1_GE,VIXOBSA,101.5
2020-Q2,CZE,B1_GE,VOBARSA,4693176.0
2020-Q2,CZE,B1_GE,VPVOBARSA,362744.1
2020-Q3,CZE,B1_GE,CARSA,5711128.0
2020-Q3,CZE,B1_GE,CPCARSA,444764.7
2020-Q3,CZE,B1_GE,CQR,1449985.0
2020-Q3,CZE,B1_GE,CQRSA,1427782.0
2020-Q3,CZE,B1_GE,DNBSA,113.9
2020-Q3,CZE,B1_GE,DOBSA,113.9
2020-Q3,CZE,B1_GE,GPSA,6.858383321
2020-Q3,CZE,B1_GE,GYSA,-5.081090002
2020-Q3,CZE,B1_GE,HCPCARSA,41555.1
2020-Q3,CZE,B1_GE,HVPVOBARSA,36216.2
2020-Q3,CZE,B1_GE,LNBQR,1275302.0
2020-Q3,CZE,B1_GE,LNBQRSA,1253763.0
2020-Q3,CZE,B1_GE,VIXOBSA,108.4
2020-Q3,CZE,B1_GE,VOBARSA,5015052.0
2020-Q3,CZE,B1_GE,VPVOBARSA,387622.5
2020-Q4,CZE,B1_GE,CARSA,5818452.0
2020-Q4,CZE,B1_GE,CPCARSA,450074.3
2020-Q4,CZE,B1_GE,CQR,1506501.0
2020-Q4,CZE,B1_GE,CQRSA,1454613.0
2020-Q4,CZE,B1_GE,DNBSA,115.3
2020-Q4,CZE,B1_GE,DOBSA,115.3
2020-Q4,CZE,B1_GE,GPSA,0.6285877
2020-Q4,CZE,B1_GE,GYSA,-4.849590519
2020-Q4,CZE,B1_GE,HCPCARSA,42023.7
2020-Q4,CZE,B1_GE,HVPVOBARSA,36420.1
2020-Q4,CZE,B1_GE,LNBQR,1292048.0
2020-Q4,CZE,B1_GE,LNBQRSA,1261644.0
2020-Q4,CZE,B1_GE,VIXOBSA,109.1
2020-Q4,CZE,B1_GE,VOBARSA,5046576.0
2020-Q4,CZE,B1_GE,VPVOBARSA,390059.0
